Tue Jul 17 2018 17:28:27 GMT+0800 (+08) | Faraway Drifted Kingdom | general: turtle#1082: 2v2
Tue Jul 17 2018 17:28:28 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: willa
Tue Jul 17 2018 17:28:30 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: not enough
Tue Jul 17 2018 17:28:31 GMT+0800 (+08) | Faraway Drifted Kingdom | general: turtle#1082: im insane in 2v2
Tue Jul 17 2018 17:28:35 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: turtle i mean
Tue Jul 17 2018 17:28:38 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: its pretty decent
Tue Jul 17 2018 17:28:40 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: but inconsistent
Tue Jul 17 2018 17:28:44 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: sometimes good sometimes bad
Tue Jul 17 2018 17:28:46 GMT+0800 (+08) | Faraway Drifted Kingdom | general: turtle#1082: ye
Tue Jul 17 2018 17:28:47 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: 70% bad
Tue Jul 17 2018 17:28:49 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: 30% good
Tue Jul 17 2018 17:28:50 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: like
Tue Jul 17 2018 17:28:54 GMT+0800 (+08) | Faraway Drifted Kingdom | general: turtle#1082: still crush u zz
Tue Jul 17 2018 17:28:56 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: literally have to play like me
Tue Jul 17 2018 17:29:01 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: 90% consistently doing well
Tue Jul 17 2018 17:29:04 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: 10% tilt/bad day
Tue Jul 17 2018 17:29:10 GMT+0800 (+08) | Faraway Drifted Kingdom | general: turtle#1082: ?
Tue Jul 17 2018 17:40:11 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: t.help
Tue Jul 17 2018 17:40:13 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: <@463644074528997376>
Tue Jul 17 2018 17:40:25 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Willa#1866: <@463644074528997376>
Tue Jul 17 2018 17:40:37 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: MasterDeemo#7432: pcatch sandygast
Tue Jul 17 2018 17:40:39 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Willa#1866: this kinda good for
Tue Jul 17 2018 17:40:54 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Willa#1866: wot
Tue Jul 17 2018 17:40:57 GMT+0800 (+08) | Faraway Drifted Kingdom | general: MasterDeemo#7432: why not
Tue Jul 17 2018 17:40:59 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: ❄Sxcion❄#3424: gg fucked up
Tue Jul 17 2018 17:41:01 GMT+0800 (+08) | Faraway Drifted Kingdom | general: MasterDeemo#7432: i dont really care about clans
Tue Jul 17 2018 17:41:02 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: ?
Tue Jul 17 2018 17:41:03 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: i testing stuff
Tue Jul 17 2018 17:41:03 GMT+0800 (+08) | Faraway Drifted Kingdom | general: MasterDeemo#7432: the leader
Tue Jul 17 2018 17:41:04 GMT+0800 (+08) | Faraway Drifted Kingdom | general: MasterDeemo#7432: asked m
Tue Jul 17 2018 17:41:07 GMT+0800 (+08) | Faraway Drifted Kingdom | general: MasterDeemo#7432: and he was nice
Tue Jul 17 2018 17:41:15 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: t.reload
Tue Jul 17 2018 17:42:13 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:18 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:18 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:19 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:20 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:20 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:22 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:23 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:27 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:30 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:31 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:33 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:42:52 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: Jerry#6061: pcatch cherubi
Tue Jul 17 2018 17:42:53 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: Jerry#6061: fuck
Tue Jul 17 2018 17:42:55 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: Jerry#6061: pinfo cherubi
Tue Jul 17 2018 17:42:56 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: Jerry#6061: pcatch natu
Tue Jul 17 2018 17:42:59 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: Jerry#6061: pinfo cherrim
Tue Jul 17 2018 17:43:01 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: Jerry#6061: pinfo xatu
Tue Jul 17 2018 17:43:38 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: <@463644074528997376>
Tue Jul 17 2018 17:49:52 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: ../functions
Tue Jul 17 2018 17:50:01 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: hmm
Tue Jul 17 2018 17:50:02 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: t.ping
Tue Jul 17 2018 17:50:03 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: t.help
Tue Jul 17 2018 17:50:05 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: see
Tue Jul 17 2018 17:50:05 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: t.ping
Tue Jul 17 2018 17:50:06 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: only i can do it
Tue Jul 17 2018 17:50:06 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: ya
Tue Jul 17 2018 17:50:07 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: t.ping
Tue Jul 17 2018 17:50:09 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: t.help
Tue Jul 17 2018 17:50:12 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: why mus.. though
Tue Jul 17 2018 17:50:12 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <:EZ:412891517200367616>
Tue Jul 17 2018 17:50:13 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: like
Tue Jul 17 2018 17:50:16 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: .. is back
Tue Jul 17 2018 17:50:18 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: why only for this must ..
Tue Jul 17 2018 17:50:19 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: monkagiga
Tue Jul 17 2018 17:50:19 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: wtf
Tue Jul 17 2018 17:50:21 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: turtle teaching
Tue Jul 17 2018 17:50:22 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: then why
Tue Jul 17 2018 17:50:22 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: tiger
Tue Jul 17 2018 17:50:23 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: like
Tue Jul 17 2018 17:50:27 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: .. is back
Tue Jul 17 2018 17:50:28 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: ..
Tue Jul 17 2018 17:50:29 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: wait
Tue Jul 17 2018 17:50:32 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: is
Tue Jul 17 2018 17:50:33 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: .. is go back man
Tue Jul 17 2018 17:50:33 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: back
Tue Jul 17 2018 17:50:35 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: fs.readFile('./database/funfacts.txt',
Tue Jul 17 2018 17:50:35 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: this one
Tue Jul 17 2018 17:50:37 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: dont need go back?
Tue Jul 17 2018 17:50:38 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: is go back man
Tue Jul 17 2018 17:50:39 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: both in folders also
Tue Jul 17 2018 17:50:39 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: is back
Tue Jul 17 2018 17:50:41 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: .is back
Tue Jul 17 2018 17:50:44 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: .. fuck you
Tue Jul 17 2018 17:50:46 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: <@!116275390695079945>
Tue Jul 17 2018 17:50:48 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: what mean
Tue Jul 17 2018 17:50:49 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: where did you put that
Tue Jul 17 2018 17:50:50 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: quote added
Tue Jul 17 2018 17:50:52 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: in func.js
Tue Jul 17 2018 17:50:53 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: oh need
Tue Jul 17 2018 17:50:54 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: .. also
Tue Jul 17 2018 17:50:56 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: no?
Tue Jul 17 2018 17:50:56 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: t.leaderboard
Tue Jul 17 2018 17:50:58 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: it works without ..
Tue Jul 17 2018 17:51:01 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: yea
Tue Jul 17 2018 17:51:03 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: 🤔
Tue Jul 17 2018 17:51:07 GMT+0800 (+08) | Faraway Drifted Kingdom | pokemon-adventures: Jerry#6061: pcatch oddish
Tue Jul 17 2018 17:51:20 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:51:23 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:51:24 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <@463644074528997376>
Tue Jul 17 2018 17:51:25 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: see
Tue Jul 17 2018 17:51:26 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: it works
Tue Jul 17 2018 17:51:27 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: without the ..
Tue Jul 17 2018 17:51:29 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: <@463644074528997376>
Tue Jul 17 2018 17:51:39 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: 
Tue Jul 17 2018 17:51:40 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Jerry#6061: shut the fuck up <@463644074528997376>
Tue Jul 17 2018 17:51:40 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: this all
Tue Jul 17 2018 17:51:43 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: <@185713706343071745>
Tue Jul 17 2018 17:51:49 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: ya im checking ur file
Tue Jul 17 2018 17:52:04 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: i think it's txt
Tue Jul 17 2018 17:52:06 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: doesn't need
Tue Jul 17 2018 17:52:06 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: ..
Tue Jul 17 2018 17:52:42 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: no like
Tue Jul 17 2018 17:52:44 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: my sqlfunc also
Tue Jul 17 2018 17:52:47 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: oh
Tue Jul 17 2018 17:52:47 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: sql.open("./database/score.sqlite");//end here
Tue Jul 17 2018 17:52:48 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: see
Tue Jul 17 2018 17:52:49 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: fs.readfole
Tue Jul 17 2018 17:52:51 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: doesn't need
Tue Jul 17 2018 17:52:51 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: ..
Tue Jul 17 2018 17:52:53 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: const and vatr
Tue Jul 17 2018 17:53:03 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: o
Tue Jul 17 2018 17:53:05 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: how u
Tue Jul 17 2018 17:53:05 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: fs strong
Tue Jul 17 2018 17:53:05 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: see
Tue Jul 17 2018 17:53:08 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: how know
Tue Jul 17 2018 17:53:14 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: 
Tue Jul 17 2018 17:53:18 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: im checking ur file
Tue Jul 17 2018 17:53:19 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: <:EZ:412891517200367616>
Tue Jul 17 2018 17:53:24 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: ya but
Tue Jul 17 2018 17:53:25 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: how u know
Tue Jul 17 2018 17:53:26 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: Tiger#5216: fs dont need ..
Tue Jul 17 2018 17:53:31 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: fs is a custom module
Tue Jul 17 2018 17:54:06 GMT+0800 (+08) | Faraway Drifted Kingdom | coding-stuff: turtle#1082: it searches from the main folder
Tue Jul 17 2018 17:54:19 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: <@!122343952933191680>
Tue Jul 17 2018 17:54:22 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: zech streaming
Tue Jul 17 2018 17:54:32 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: face cam somemore
Tue Jul 17 2018 17:54:32 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: legit
Tue Jul 17 2018 17:54:35 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: wtf he like
Tue Jul 17 2018 17:54:38 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: no face or something
Tue Jul 17 2018 17:54:39 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Jerry#6061: dw reply us
Tue Jul 17 2018 18:05:57 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Tiger#5216: t.help
Tue Jul 17 2018 18:05:59 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Tiger#5216: t.leaderboard
Tue Jul 17 2018 18:06:01 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Tiger#5216: t.profile
Tue Jul 17 2018 18:06:46 GMT+0800 (+08) | Faraway Drifted Kingdom | general: Tiger#5216: <@463644074528997376>
